	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSSSCG00000002072	73.8883829333899	-0.411351666334872	0.14142166294972	-2.90868921885838	0.0036294746357949	0.0642958074763232
ENSSSCG00000002135	408.937342520695	0.482750149946395	0.159568950977917	3.02533887067543	0.0024835469574689	0.0504141452214385
ENSSSCG00000002258	31.4908824961414	0.495485090491647	0.176087297160778	2.81386050260763	0.00489504652202791	0.0778235911900532
ENSSSCG00000002285	37.0593052775483	-0.406169685041891	0.119103941742657	-3.41021194680093	0.000649124133353911	0.0213059292157292
ENSSSCG00000002315	2.42680342595551	-1.02417843477088	0.325597341185817	-3.14553684941298	0.0016578230902973	0.0385615809481537
ENSSSCG00000002317	5.22979975478071	-0.487420973905542	0.15996306661354	-3.04708445658345	0.00231072775005155	0.0485401906720507
ENSSSCG00000002429	51.883210008197	0.285032809459986	0.103617067756646	2.75082875467399	0.00594447096980722	0.0878982628414727
ENSSSCG00000002467	26.7207634085907	0.496881482884049	0.156969391886459	3.16546733673695	0.00154834044727626	0.0368523135696747
ENSSSCG00000002471	1293.86560823159	1.33171987408427	0.382601821617989	3.48069402401836	0.000500116453247887	0.0185888033307662
ENSSSCG00000002516	1579.17362527737	0.40765108406407	0.0911192192219301	4.47382108346642	7.68340396267186e-06	0.00118990218402232
ENSSSCG00000002534	9.45801890647483	-0.497060576232096	0.175237655596817	-2.83649410019341	0.00456118210631736	0.0740928616851074
ENSSSCG00000002540	1709.53032475909	-0.141929529296849	0.049125876528702	-2.88909917391348	0.00386347204717721	0.0665145269239536
ENSSSCG00000002628	282.176802132814	-0.29656184621992	0.110172410806604	-2.69179773818786	0.00710680312368163	0.0978838873549382
ENSSSCG00000002651	353.103819826895	0.763629158312276	0.184866935630893	4.13069625299	3.61666190321472e-05	0.00328934389856623
ENSSSCG00000002663	149.675317806827	0.563912006904704	0.163992152248478	3.43865239386745	0.000584617382539169	0.0203802376611085
ENSSSCG00000002681	394.492567312338	-0.248629867599197	0.0706338790042551	-3.51998037066914	0.000431578737447651	0.0166495304399236
ENSSSCG00000002682	886.571375902171	-0.141744410206402	0.0469654782240692	-3.01805529436214	0.00254402481233001	0.0510687101661314
ENSSSCG00000002688	422.738523521004	0.314766005950823	0.115323809674936	2.72941040395783	0.00634476875447664	0.091328766863731
ENSSSCG00000002709	1.55207139028765	1.19768926181846	0.442466904121574	2.70684485248952	0.00679259935055468	0.0951287119443451
ENSSSCG00000002714	150.866693172213	-0.214416394917112	0.0679780243409327	-3.1542016261276	0.00160937853849597	0.0377531449664473
ENSSSCG00000002723	1359.71584432993	0.210561065526902	0.0648340215137006	3.24769404412784	0.00116344302007813	0.0307981339298731
ENSSSCG00000002739	7.14537414440164	0.875967593556925	0.278422331455082	3.14618295514936	0.00165416495071	0.0385615809481537
ENSSSCG00000002768	149.705559244401	0.708917370610067	0.156667027041288	4.52499408457683	6.03971950005175e-06	0.00102423576521711
ENSSSCG00000002822	534.17466687961	-0.159515184863785	0.0528197608370281	-3.01999066894601	0.00252782473198116	0.0509319141542739
ENSSSCG00000002828	1038.24052081489	0.466150593440173	0.128016519339079	3.64133157069732	0.00027123154648485	0.012473586375066
ENSSSCG00000002855	71.0127610489843	0.325764862957445	0.118842505121328	2.74114772845681	0.00612249733628338	0.089520516562681
ENSSSCG00000002908	1115.26168794714	1.12336070800086	0.230826659405049	4.86668529058254	1.13485524438391e-06	0.000377049864868776
ENSSSCG00000002932	53.1968930372372	-0.518214492265714	0.151068380539068	-3.43033062522107	0.000602846203710923	0.0205916938809587
ENSSSCG00000002957	41.5393782730988	0.916137391933472	0.257172284965966	3.56234884351832	0.000367551539785345	0.0149353107386471
ENSSSCG00000003076	82.6247356079248	-0.228350460624847	0.064414935907815	-3.54499243702799	0.000392624351458006	0.0157491266381985
ENSSSCG00000003088	116.276921840753	1.12407499288862	0.275891941952874	4.07433064167067	4.61468805002575e-05	0.0039749799711333
ENSSSCG00000003105	1417.47522187229	0.365829862159604	0.112276344333989	3.2582986588107	0.00112082379489369	0.0298641757461035
ENSSSCG00000003113	194.395571995821	0.67685357712902	0.206868370506051	3.27190461970222	0.00106825608329875	0.028822161020569
ENSSSCG00000003128	873.227568809454	0.327425798518331	0.120667673974064	2.71345081689988	0.00665864517611957	0.0940436654161307
ENSSSCG00000003137	9.2823025278637	0.845669857076224	0.29237781439273	2.89238723133862	0.00382326404437382	0.0662587751378493
ENSSSCG00000003170	17.6357030561999	0.816400074118327	0.223154639764274	3.65844992056056	0.000253745309412778	0.011904823162075
ENSSSCG00000003192	137.214130775071	0.459346791716549	0.157790322006935	2.91112145456145	0.00360133998026043	0.0640063481207858
ENSSSCG00000003208	0.601135651524666	-1.19673913449978	0.418073368950625	-2.86250984487156	0.00420300203063392	0.0703236105433917
ENSSSCG00000003216	830.723286595815	0.460922100348734	0.154161191585537	2.98987115763821	0.00279095143814349	0.0534153665798445
ENSSSCG00000003222	286.584067816763	0.494913722318846	0.1826366279126	2.70982731106755	0.00673182474105033	0.0947012546841769
ENSSSCG00000003227	3.41392050843275	1.53883378257626	0.416260255438803	3.69680689537388	0.000218328286083422	0.010869677362196
ENSSSCG00000003259	202.182975441237	0.651775275876722	0.190914595408464	3.4139625337824	0.00064025379578948	0.0211426608427033
ENSSSCG00000003322	51.2880563534812	-0.217740663753425	0.0808092899043293	-2.6945003973084	0.00704942425886792	0.0974232826267994
ENSSSCG00000003330	216.412161922863	0.749883569065291	0.222063755895812	3.37688411168332	0.000733119309768874	0.0229964978093204
ENSSSCG00000003368	1.7915097949618	1.56417460932055	0.389581785339157	4.01500960307689	5.94433744376275e-05	0.00472067383338817
ENSSSCG00000003386	5.48426471533196	0.978243940023615	0.294330474454771	3.32362437778742	0.000888557894793084	0.0257856016528189
ENSSSCG00000003401	30.4123248747122	0.755692231463934	0.19489417833073	3.87744897223941	0.000105557457513468	0.00687390163327705
ENSSSCG00000003407	9.05828220396071	0.973836044018911	0.359493269613033	2.7089131461826	0.00675040085027346	0.0948201258347299
ENSSSCG00000003419	115.448526047785	0.515237304202292	0.147128675850432	3.50195025697146	0.000461865840187187	0.0174458837082306
ENSSSCG00000003475	312.528513259081	0.266278309667505	0.0679209051571171	3.92041756586635	8.83956699901119e-05	0.00602126153740176
ENSSSCG00000003483	4485.72776958278	0.698859013884992	0.245417102638684	2.84763778225305	0.00440450236709506	0.0725028296625961
ENSSSCG00000003497	27.9869483289434	1.31596858106876	0.473145122685757	2.78132124367849	0.00541381362249546	0.0826025171267349
ENSSSCG00000003513	299.312593459106	0.675244160361138	0.209541400501376	3.2224856698746	0.00127083522468503	0.0327193760423167
ENSSSCG00000003524	45.8011232172076	1.59213626791509	0.368512063661695	4.32044544782315	1.55714548816349e-05	0.00183698032951461
ENSSSCG00000003525	46.731852655603	1.64297637489843	0.351250267906799	4.67750924345026	2.90380488548403e-06	0.00066583019064338
ENSSSCG00000003526	6.31512488338192	1.98972663305951	0.468182304443402	4.24989713232539	2.1386871106543e-05	0.00221769593385044
ENSSSCG00000003546	26.9225163067972	0.606021904534368	0.161101705878392	3.76173486947324	0.000168738864867744	0.00928063756772591
ENSSSCG00000003552	11.7624156123223	0.46121722334119	0.162340822537835	2.84104278967601	0.00449662785117017	0.0732933493034725
ENSSSCG00000003594	97.3791142791213	0.70151847650881	0.153133427327029	4.58109302948376	4.62552012314616e-06	0.000878175044586173
ENSSSCG00000003619	137.867449012713	1.01477622338277	0.226566086068861	4.4789414028821	7.50141203944449e-06	0.00117425950002073
ENSSSCG00000003621	10.9251370101356	0.481512373146164	0.153620004795355	3.134437951539	0.00172183663995441	0.0395925148283303
ENSSSCG00000003641	5.16925662710091	0.895462971277246	0.273706100385856	3.27162226203534	0.00106932341869924	0.028822161020569
ENSSSCG00000003660	888.27871929523	-0.140805733320025	0.0493137243196456	-2.85530519673061	0.00429954901044629	0.0717178871824442
ENSSSCG00000003669	2.17966996350997	1.02446735398893	0.340073919437117	3.01248433189057	0.00259118811960062	0.0516217306466148
ENSSSCG00000003697	73.2686629780301	0.620023470312175	0.132449347488902	4.68121196568467	2.85183878475924e-06	0.000663256220226863
ENSSSCG00000003710	293.956041802772	-0.301286212464552	0.0731044588328259	-4.12131102910601	3.76722412356679e-05	0.00339714191827621
ENSSSCG00000003714	62.8195144081368	0.849838543618263	0.274730500999779	3.0933534519305	0.00197908271264893	0.0433808832177895
ENSSSCG00000003733	16.9896513461285	-0.630305552469046	0.173962213511543	-3.62323253852608	0.000290944034605517	0.0130844444292205
ENSSSCG00000003741	41.1707955301051	-0.333849907843916	0.119233268611251	-2.79997279058415	0.00511069142689231	0.0803794274330089
ENSSSCG00000003747	19.853788250156	-0.370551710991388	0.103739168039106	-3.57195568458487	0.000354325377880369	0.0146035877263099
ENSSSCG00000003756	14.1661584255166	-0.874949685243535	0.236093163442245	-3.70595095803175	0.000210599050474225	0.0106222756725989
ENSSSCG00000003842	59.5883030503328	0.637264857687124	0.165957818717859	3.83992066544647	0.000123074075481377	0.00758956798801827
ENSSSCG00000003848	148.220383477507	0.437211949837128	0.121232517062654	3.6063917538821	0.000310484289513479	0.0134828200768704
ENSSSCG00000003861	87.0016502606475	0.553027657575298	0.125146293666292	4.41904942906237	9.91359739564852e-06	0.00134494471334298
ENSSSCG00000003905	96.3925209566301	0.441687822981277	0.113037897079995	3.90743135170589	9.32825328174349e-05	0.00630140927082092
ENSSSCG00000003931	321.169016212356	0.430639389852523	0.111883656144922	3.84899282603637	0.000118604480505776	0.00745513877464875
ENSSSCG00000003965	35.8507563649928	-0.495933725360669	0.160007957293149	-3.09943163921576	0.00193892316325025	0.0430604746266493
ENSSSCG00000003971	54.0990248805241	-0.43013266626295	0.130384242642174	-3.29896203365161	0.000970430352614409	0.0272860209681564
ENSSSCG00000003979	42.7501329318369	-0.26888443154062	0.0962833432997683	-2.79263704733929	0.00522803162029517	0.0813693640328923
ENSSSCG00000003982	42.4219460367542	-0.204777461708886	0.0677780700521251	-3.02129378354091	0.00251697020731564	0.0509132869919047
ENSSSCG00000003984	133.443534539951	-0.285323253111831	0.0792916843328175	-3.59840070888417	0.000320180043239214	0.0137533802214628
ENSSSCG00000003986	45.0698289507514	-0.339261422892453	0.108456220590821	-3.12809556744931	0.0017594296323822	0.040173231998853
ENSSSCG00000003990	81.2212127767562	-0.265542930938832	0.0616018365528267	-4.31063334793785	1.62787627737385e-05	0.00186632576025678
ENSSSCG00000004034	186.616830242418	-0.219436443840795	0.048370414687383	-4.53658388622483	5.71727545255994e-06	0.000979760467028167
ENSSSCG00000004098	1.5492440591849	1.20584499548546	0.398835591606344	3.02341370946564	0.00249940297244411	0.050672827386538
ENSSSCG00000004101	124.612484858477	0.593661761590606	0.134187914956069	4.42410750465092	9.68417908914059e-06	0.00133608843704414
ENSSSCG00000004139	2.73913422099426	1.26104081462886	0.416579151780422	3.02713376134951	0.00246884683219852	0.0503549635482728
ENSSSCG00000004153	2.73222955415532	0.941775292400655	0.312786364631641	3.01092182681862	0.00260455897511767	0.0516403014609618
ENSSSCG00000004164	38.3302294472855	0.501353593390742	0.129034922016086	3.88541013205898	0.000102157278498569	0.00673547652678364
ENSSSCG00000004192	22.5415891250036	-0.863215894546412	0.233854673995508	-3.69124926946293	0.00022315530698512	0.0109838595830506
ENSSSCG00000004193	36.0556339387653	-0.405833332954519	0.139073677581963	-2.91811750440943	0.0035215161935965	0.063000311683243
ENSSSCG00000004209	27.7352397269808	-0.60026333353736	0.14671561216128	-4.0913391880716	4.28889301533989e-05	0.00375393431665234
ENSSSCG00000004223	7.02251838523578	0.632771217379126	0.189816212657592	3.33359942504267	0.000857300254989471	0.0253760875476883
ENSSSCG00000004234	4.12653811045461	1.22315862132478	0.361981765474151	3.37906142792191	0.000727337544758605	0.0229033950264412
ENSSSCG00000004245	5.88455247129518	1.0013391531007	0.308292179833204	3.24801995834748	0.00116211118818716	0.0307981339298731
ENSSSCG00000004262	108.920727186832	-0.422624474173644	0.119667652137073	-3.53165175906977	0.000412972818415854	0.0162047932964455
ENSSSCG00000004275	265.939471308967	-0.487529590072442	0.175988999001015	-2.77022764399967	0.00560171265596734	0.0846208207178947
ENSSSCG00000004283	64.3113407847481	-0.788343184888542	0.236364448946159	-3.33528662370083	0.000852115204703561	0.0253080668638178
ENSSSCG00000004303	94.4248140317117	-0.274603752962843	0.0943050307451517	-2.9118674878006	0.00359275015023256	0.0639234671538646
ENSSSCG00000004369	327.532892938788	0.531601240962141	0.140903921696596	3.77279237200241	0.000161430623260116	0.00907923019892903
ENSSSCG00000004444	87.9913927431092	0.799581611803593	0.152766479854496	5.23401215086689	1.65869541364318e-07	0.000100013190126337
ENSSSCG00000004454	3.05282488673713	1.15872727498256	0.306440201704259	3.78125085592011	0.000156042337529696	0.00888240998245962
ENSSSCG00000004456	93.1459570858676	-0.204573665976419	0.0734481750717594	-2.78527908660152	0.00534816690590294	0.0820623536551366
ENSSSCG00000004470	1216.70156824362	-0.258311295812157	0.0777559406500923	-3.32207794867504	0.000893497292860323	0.0258677088147363
ENSSSCG00000004478	39.4849893859885	-0.550801629105918	0.111673930507848	-4.93223106414447	8.12956669606036e-07	0.000307789176306657
ENSSSCG00000004485	13.5114441735935	-0.635582921634188	0.191213684825357	-3.32394055485458	0.000887551125843328	0.0257856016528189
ENSSSCG00000004487	218.173456175974	0.52768130107926	0.181137220043529	2.91315777592508	0.00357793774418978	0.0637295694479318
ENSSSCG00000004490	2.83623472089626	1.43372018071707	0.453030711875393	3.16473065320883	0.00155226574193898	0.0368663532583306
ENSSSCG00000004509	9.6739569276629	1.34730072436423	0.270046665184079	4.98914038966498	6.06485609094317e-07	0.000257236687083562
ENSSSCG00000004518	35.922560833502	0.49473324298152	0.144863848900734	3.41516014337386	0.000637445219886231	0.0211356582072257
ENSSSCG00000004535	66.37557285503	0.463708024030901	0.141146091158532	3.28530546063847	0.00101871863914837	0.0281097278734501
ENSSSCG00000004544	243.643068345948	-0.167882461861211	0.0566339336644913	-2.9643440071773	0.0030332898723333	0.0568916579741775
ENSSSCG00000004548	27.9141066558576	0.459183580484766	0.129841837770642	3.53648398982066	0.000405491077941854	0.016100962802179
ENSSSCG00000004554	653.504717666187	0.549985212617467	0.128019306000935	4.29611149910039	1.73820179716364e-05	0.00195565773109449
ENSSSCG00000004558	22.4957370458831	0.361098947919437	0.120305002025313	3.00152896255684	0.00268627484184403	0.0523577061310191
ENSSSCG00000004576	70.4617763008161	0.451090354419583	0.160980164782993	2.80214866861187	0.00507634744013397	0.0802358605100787
ENSSSCG00000004578	4476.07903176551	0.300630710550163	0.0851956404404921	3.52871002548715	0.000417590434416467	0.01630305101271
ENSSSCG00000004584	21.540531478209	-0.685848907876742	0.192452206417898	-3.56373626804499	0.00036561330451006	0.0149177558832676
ENSSSCG00000004586	13.9094756695214	-0.515639427602359	0.17612905970439	-2.92762266753591	0.0034156429365387	0.0616424150724089
ENSSSCG00000004597	120.217009941106	0.508665187329179	0.14993137373335	3.39265341644791	0.000692191581422371	0.0222265856914323
ENSSSCG00000004666	712.591658353714	0.630554535845883	0.173711583308449	3.62989343506384	0.000283538253445448	0.0128222299058108
ENSSSCG00000004670	311.279648312929	0.590004208780699	0.148058436105372	3.98494151566479	6.74967476608107e-05	0.00518324081093395
ENSSSCG00000004676	2.88155468346341	1.30445602550652	0.341511040944396	3.81965989122708	0.000133635810880051	0.00796919780632685
ENSSSCG00000004677	3.19937156148855	1.04610073854764	0.351379227319157	2.97712743729575	0.00290963039317592	0.0553373630851682
ENSSSCG00000004678	6.57779614639745	1.16684851359996	0.323556455353607	3.60632122862372	0.000310568644276807	0.0134828200768704
ENSSSCG00000004698	322.095244358906	-0.22725576753515	0.0685873688907735	-3.31337637250757	0.000921768473105784	0.026280894469636
ENSSSCG00000004741	6.00503156915692	0.531527141287915	0.160463320022901	3.3124525979648	0.000924817967636789	0.0263217421558163
ENSSSCG00000004754	3.39488533684233	1.40324229793177	0.415526209820243	3.37702475744868	0.000732744545303942	0.0229964978093204
ENSSSCG00000004757	381.146082369288	0.243699819698781	0.088835099559942	2.74328301432637	0.00608282345266486	0.089214743972418
ENSSSCG00000004766	80.2524930639187	0.448332952034331	0.118847784396942	3.77232907040938	0.000161730759071832	0.00907923019892903
ENSSSCG00000004807	264.546379257314	-0.266574277154792	0.0936368790037179	-2.84689408693563	0.00441480478474863	0.0725990120158663
ENSSSCG00000004812	48.7131260345595	-0.372749776458444	0.138938551804373	-2.68283907970538	0.00730001069483436	0.0995605071746294
ENSSSCG00000004830	235.802396591168	0.50061204819535	0.146195608938086	3.4242618627989	0.000616471871416189	0.0207127058291637
ENSSSCG00000004840	32.1209486665192	-0.264340882948334	0.0948626932533752	-2.78656312489767	0.00532702417365323	0.081892307409891
ENSSSCG00000004845	193.829507095193	-0.19656035634709	0.0612128316828041	-3.21109726414286	0.00132229171314609	0.0334788632815214
ENSSSCG00000004870	8976.83956395828	0.48685650256408	0.174273439016527	2.793635710132	0.00521191548936188	0.0813538702437366
ENSSSCG00000004908	113.400449678721	0.529963009346039	0.15066957954176	3.51738559938805	0.000435820167627755	0.0167734097611817
ENSSSCG00000004918	264.136991330585	-0.261172194668281	0.094281325218525	-2.77013707712462	0.00560327056104979	0.0846208207178947
ENSSSCG00000004969	134.804057404058	0.497988640837427	0.150216754601292	3.31513380221267	0.000915992688174727	0.0262080157530484
ENSSSCG00000005008	58.0619055551026	0.361909089832132	0.11383487729937	3.17924610117829	0.00147658665930531	0.0355363379255725
ENSSSCG00000005009	721.168046249877	-0.195473764837924	0.0635434594218905	-3.076221638172	0.00209641948008412	0.0449055614971331
ENSSSCG00000005055	1556.88801232905	-0.411225873771997	0.108952816325047	-3.77434826966893	0.000160426513402485	0.00906855429927937
ENSSSCG00000005056	178.415662944285	0.520072754042302	0.139373609737509	3.73150092777096	0.000190342309000499	0.00993196407220551
ENSSSCG00000005132	13.517480834337	0.633594241036658	0.218801797578518	2.89574513577427	0.00378259468558352	0.0658616486431013
ENSSSCG00000005134	24.3917844116522	0.736411204177206	0.199822732663919	3.68532245735911	0.000228413263986217	0.0110865830802969
ENSSSCG00000005152	4.12099458549089	-0.777582495702595	0.213527232333868	-3.64160808531803	0.000270940327238138	0.012473586375066
ENSSSCG00000005166	168.806235110996	-0.244593319143948	0.0895210947617364	-2.73224226976828	0.00629048659412127	0.0909494864585206
ENSSSCG00000005211	161.018593053852	1.31838680638638	0.284475812380872	4.63444253960422	3.57900626103835e-06	0.000787381377428437
ENSSSCG00000005247	13.6716553170972	0.471402790233237	0.169901225386768	2.77456968988966	0.00552747899978227	0.0840218096325448
ENSSSCG00000005291	26.8432239572738	-0.691426721476245	0.201474191815213	-3.43183767234268	0.000599506280167989	0.020590637639525
ENSSSCG00000005322	220.563253726334	-0.460220305901537	0.11091267649748	-4.14939320224586	3.33357770255571e-05	0.00315527005800041
ENSSSCG00000005344	87.5030671597446	0.496106141843432	0.13506555366494	3.67307672742475	0.000239647486878765	0.0114412348574378
ENSSSCG00000005374	74.4640046466005	0.704904510603122	0.136400031376114	5.16792044321011	2.36713024017714e-07	0.000132885794172703
ENSSSCG00000005376	174.87566678904	0.479158501317698	0.157012962218952	3.05171302130789	0.00227539529934772	0.047983724706452
ENSSSCG00000005386	175.59988693968	0.44971925187496	0.165198221712353	2.72230080453299	0.0064829103182827	0.0925324228014463
ENSSSCG00000005388	271.016605218217	-0.11138977104943	0.0391770893041845	-2.84323754081272	0.004465777329806	0.0730681959087857
ENSSSCG00000005403	117.022659720969	0.387360144368638	0.12059306468141	3.21212621465412	0.00131756477003622	0.0334632674823553
ENSSSCG00000005429	29.2281597319011	0.492844920697479	0.161962625043184	3.04295463577522	0.00234267646006204	0.0488393494457522
ENSSSCG00000005453	3033.43256265663	0.29847731569726	0.104031309836009	2.86911042615698	0.00411628061409134	0.0692999466364085
ENSSSCG00000005484	14.9692887654624	0.64537464953881	0.169794967061301	3.8009056493754	0.000144168193706799	0.00837290521491389
ENSSSCG00000005490	15.352285634316	-0.509620443356803	0.179081573862403	-2.84574472049464	0.00443076993301254	0.0727146517232301
ENSSSCG00000005601	3968.33386252886	0.281889677832852	0.0893052477348871	3.15647383533019	0.00159689213501549	0.0376228711404518
ENSSSCG00000005617	82.9728152375088	1.0308369983063	0.296733754202285	3.4739458646271	0.000512864496113037	0.0187207040285207
ENSSSCG00000005631	1717.93996863493	-0.237608496597548	0.07381108748946	-3.21914369072909	0.00128574039086182	0.032963548918473
ENSSSCG00000005638	221.422900374437	0.859954345336953	0.267213299776955	3.21823182474361	0.00128983522643843	0.0330165369283295
ENSSSCG00000005650	14.7884927907484	0.6310895218096	0.223418497453472	2.82469683129538	0.00473253708435176	0.0762074220902539
ENSSSCG00000005651	494.862079789593	0.198419522186929	0.0624530454803772	3.17709922167484	0.00148756133419032	0.0356664190288931
ENSSSCG00000005724	3671.308838947	0.318144584992718	0.114334316701779	2.78258176696453	0.00539282744042188	0.0826025171267349
ENSSSCG00000005735	5.81601318787434	0.617853434065442	0.228498016702356	2.70397722913396	0.00685149841632615	0.0954986251864639
ENSSSCG00000005761	34.3209996357226	-0.293599248076139	0.0982598292119057	-2.98798858527392	0.00280820042364337	0.0536590409588192
ENSSSCG00000005770	16.348550183967	0.884386505040983	0.257060501119153	3.44038271609473	0.000580892138283708	0.0202938283503407
ENSSSCG00000005935	200.089355884291	0.303471569416924	0.112119019799948	2.70669124612759	0.00679574275130672	0.0951287119443451
ENSSSCG00000005983	205.775112315555	0.470275637176034	0.166908674372554	2.81756259190184	0.00483896819230281	0.0772337276183233
ENSSSCG00000005995	53.7346783886966	0.523673100933536	0.163978803945984	3.19354141103527	0.00140539178837241	0.03442306754874
ENSSSCG00000006033	4746.68801770145	-0.247203014349462	0.0767785847360411	-3.21968704163182	0.00128330612198997	0.0329530341734964
ENSSSCG00000006088	24.4606016327804	-0.61337488304414	0.172450674032813	-3.55681348585179	0.000375380470789228	0.0152019752846981
ENSSSCG00000006105	2.14595292491861	-0.804803575605556	0.284294158023096	-2.83088326964557	0.00464196587981129	0.0750458833399481
ENSSSCG00000006109	61.6066056285397	-0.34634094274125	0.0802375342632382	-4.31644548803054	1.58561815468141e-05	0.00184384739701524
ENSSSCG00000006155	113.209484178589	-0.415526314314281	0.119863806161354	-3.46665375997591	0.000526980232173606	0.0190649737328584
ENSSSCG00000006183	13.7834178107771	0.768683781670869	0.281872492149817	2.72706206912276	0.00639010176253448	0.0917277043845664
ENSSSCG00000006187	35.415833856774	1.44304016446665	0.297791196414512	4.8458120382377	1.26094854776011e-06	0.000396417519527408
ENSSSCG00000006273	1144.78688197147	0.438140084428862	0.104043727123009	4.21111485088241	2.54113505119211e-05	0.00253801709407409
ENSSSCG00000006309	3053.86817342932	-0.277483035004276	0.078447572749145	-3.53717808314598	0.0004044268725454	0.0160979694010736
ENSSSCG00000006333	163.280536803563	0.314398507032545	0.116860766179886	2.69036835295591	0.00713731893407147	0.0981381353434828
ENSSSCG00000006335	9.27188360779531	1.23996787150476	0.315629727233468	3.92855223864123	8.54587885741737e-05	0.00587033366239472
ENSSSCG00000006346	52.500768674986	0.613123108395147	0.195913993297506	3.12955240243654	0.00175072843013996	0.040081660037132
ENSSSCG00000006350	433.209299878839	0.65856980578827	0.141278851282318	4.66148896179974	3.13929907851412e-06	0.000708467248612045
ENSSSCG00000006360	903.572465295337	0.19520660567822	0.0685224819373108	2.84879648487936	0.00438849426687542	0.072459114264434
ENSSSCG00000006382	775.306245209099	0.307283471531785	0.102239974468573	3.00551201356413	0.00265134122224563	0.0521023175119523
ENSSSCG00000006397	90.6012197277973	-0.825447316155454	0.165253085026774	-4.99504935730379	5.88207218343623e-07	0.000257236687083562
ENSSSCG00000006398	56.1456119607651	0.678663061457195	0.246113431151452	2.7575214334384	0.0058241394979979	0.0868414745374695
ENSSSCG00000006423	1.90390690288002	1.18586955913378	0.433170535458875	2.73765056036773	0.00618797878836702	0.0900270729889322
ENSSSCG00000006455	9.32647982954431	2.70147090298992	0.493705695925422	5.47182445996734	4.45425928506817e-08	4.02863006449499e-05
ENSSSCG00000006494	357.688751840038	0.208208261379757	0.0691693363844358	3.01012373781581	0.00261141278903441	0.0516403014609618
ENSSSCG00000006506	1.44063922905075	1.82447982823199	0.557284487568604	3.27387513726083	0.00106083475803936	0.0287839831014679
ENSSSCG00000006525	26.7032941604252	1.34190079232637	0.301091432396608	4.45678836373786	8.31966643684534e-06	0.00123985837377195
ENSSSCG00000006588	6912.31371225162	1.15162214791378	0.322666578897188	3.5690778755265	0.000358239935015993	0.0146536335227648
ENSSSCG00000006589	2471.03683171291	1.03623770302328	0.268574276863487	3.85829095446094	0.000114182670810715	0.00726130422186894
ENSSSCG00000006590	2321.1502281552	0.912930980481282	0.287057306285191	3.1803091595038	0.00147118005388098	0.0355035183582134
ENSSSCG00000006678	723.10024475724	1.44342084668136	0.341671313311969	4.22458892638557	2.39377316847211e-05	0.00243566419892037
ENSSSCG00000006692	1.62598977608521	0.95780256129054	0.335728146552522	2.85291111610953	0.0043320736594097	0.0719155432258564
ENSSSCG00000006740	1713.36361115259	0.252056645923959	0.0620022200905981	4.06528420362452	4.79739656099388e-05	0.00406031894421352
ENSSSCG00000006788	114.526563179083	0.80171321548546	0.160834214787595	4.98471806228692	6.205222794598e-07	0.000257236687083562
ENSSSCG00000006830	1364.86396036808	0.2970575903168	0.088840266699422	3.34372690845077	0.000826610641466023	0.0247830962119095
ENSSSCG00000006862	11.632865059243	1.13189684565988	0.37825623786314	2.99240761250691	0.00276786429170812	0.0532005084640002
ENSSSCG00000006894	12.3933329497455	-0.45046705327221	0.141331368405926	-3.18731119887269	0.00143602176490961	0.0348931855712365
ENSSSCG00000006919	2393.14988988818	0.455412345507686	0.125347935925525	3.63318583704694	0.000279943243521854	0.0127660392283916
ENSSSCG00000006923	6646.67172289646	1.11515229626143	0.192359635392795	5.79722608635802	6.74207729566984e-09	8.16151894414593e-06
ENSSSCG00000006924	15855.2552961201	1.02628644666056	0.136821047313657	7.50093985399657	6.33618612893197e-14	1.03153110179012e-09
ENSSSCG00000007007	123.973027323798	1.47451456333934	0.287939152715437	5.12092415857237	3.04041917334499e-07	0.000154681325443926
ENSSSCG00000007032	2.02691221489555	1.25069232290182	0.460298174495956	2.71713509242434	0.00658497238690384	0.0934841895748119
ENSSSCG00000007079	0.538168714283103	-1.86577105291045	0.561980499546675	-3.31999251649388	0.000900198611712318	0.0259077572474559
ENSSSCG00000007098	547.56958755539	-0.228263879707937	0.0726287164277193	-3.14288742711165	0.00167290163958451	0.0386309768687034
ENSSSCG00000007136	72.2472369139535	0.583532571672038	0.14201352505765	4.10899293877223	3.97388225053597e-05	0.00349701638047165
ENSSSCG00000007146	1697.01572703065	1.26408887045777	0.418454422957043	3.0208519760049	0.0025206455353486	0.0509132869919047
ENSSSCG00000007235	432.529090081605	0.601177192910318	0.116587996894605	5.15642440837008	2.5171002935268e-07	0.000136594642595388
ENSSSCG00000007243	1.99108862008879	1.51176321055975	0.440812700089317	3.42949105198975	0.000604714372115126	0.0205916938809587
ENSSSCG00000007249	334.502260670481	-0.378179294130652	0.105048512806026	-3.60004424649939	0.000318163035590729	0.0137028947603626
ENSSSCG00000007251	476.262294590656	-0.195025291176965	0.0522313111918057	-3.73387699307004	0.00018855460982734	0.00990933534745854
ENSSSCG00000007252	218.937401753743	-0.353182229808382	0.124442614702095	-2.8381132191241	0.00453810823652974	0.073806595495209
ENSSSCG00000007268	460.370434567063	0.262372090299362	0.0864086719710963	3.03640924358987	0.00239414170923277	0.0492882747989489
ENSSSCG00000007304	27.2494221502154	0.504277182617515	0.161920891430091	3.11434292489203	0.0018435508661563	0.041340231544111
